Sample ID,Taxon,Kingdom/SuperKingdom,Phylum,Class,Order,Family,Genus,Species,Relative Abundance,Absolute Abundance
MBSMPL0020-16-26,200643,Bacteria,Bacteroidota,Bacteroidia,null,null,null,null,0.003322,311
MBSMPL0020-16-26,201096,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,null,0.000705,66
MBSMPL0020-16-26,212791,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,null,0.00204,191
MBSMPL0020-16-26,423349,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,null,0.004828,452
MBSMPL0020-16-26,501783,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,null,0.01868,1749
MBSMPL0020-16-26,704093,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anaerobacillus,null,0.000587,55
MBSMPL0020-16-26,1068873,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Candidatus Riegeria,null,0.00047,44
MBSMPL0020-16-26,1502725,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Effusibacillus,null,0.000363,34
MBSMPL0020-16-26,1649484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,null,0.004155,389
MBSMPL0020-16-26,1654787,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Thiopseudomonas,null,0.006291,589
MBSMPL0020-16-26,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.082262,7702
MBSMPL0020-16-26,2093335,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Roseisolibacter,null,0.000961,90
MBSMPL0020-16-26,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.016683,1562
MBSMPL0020-16-26,null,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Chroococcidiopsis SAG 2023,null,0.00078,73
MBSMPL0020-16-26,null,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Mastigocladopsis PCC-10914,null,0.005479,513
MBSMPL0020-16-26,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,null,0.00078,73
MBSMPL0020-16-26,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.286827,26855
MBSMPL0020-16-26,null,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Buchnera,null,0.006942,650
MBSMPL0020-16-26,null,Eukaryota,Discoba,Discicristata,Euglenozoa,Euglenida,Aphagea,null,0.00377,353
MBSMPL0020-16-26,265,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,null,0.001025,96
MBSMPL0020-16-26,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.052196,4887
MBSMPL0020-16-26,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.009826,920
MBSMPL0020-16-26,482,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Neisseria,null,0.005981,560
MBSMPL0020-16-26,586,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,null,0.000449,42
MBSMPL0020-16-27,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.011056,709
MBSMPL0020-16-27,1716,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,null,0.002402,154
MBSMPL0020-16-27,32067,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,null,0.000047,3
MBSMPL0020-16-27,33057,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,null,0.007173,460
MBSMPL0020-16-27,41275,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,null,0.003103,199
MBSMPL0020-16-27,41297,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,null,null,0.010495,673
MBSMPL0020-16-27,44249,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,null,0.000156,10
MBSMPL0020-16-27,53335,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,null,0.014456,927
MBSMPL0020-16-27,66831,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,null,0.003633,233
MBSMPL0020-16-27,80864,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,null,null,0.004023,258
MBSMPL0020-16-27,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.00552,354
MBSMPL0020-16-27,125216,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,null,0.0063,404
MBSMPL0020-16-27,165779,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerococcus,null,null,0.000858,55
MBSMPL0020-16-27,212791,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,null,0.010433,669
MBSMPL0020-16-27,238749,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,null,0.002854,183
MBSMPL0020-16-27,1553903,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexus,null,null,0.000094,6
MBSMPL0020-16-27,1649484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,null,0.00053,34
MBSMPL0020-16-27,1847725,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Lawsonella,null,0.001154,74
MBSMPL0020-16-27,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.766818,49173
MBSMPL0020-16-27,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.000577,37
MBSMPL0020-16-27,null,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Chroococcidiopsaceae,Chroococcidiopsis SAG 2023,null,0.001559,100
MBSMPL0020-16-27,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,null,0.003587,230
MBSMPL0020-16-27,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,null,0.001076,69
MBSMPL0020-16-27,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.021458,1376
MBSMPL0020-16-27,265,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,null,0.008281,531
MBSMPL0020-16-27,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.026526,1701
MBSMPL0020-16-27,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.016202,1039
MBSMPL0020-16-27,561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,null,0.001045,67
MBSMPL0020-16-27,724,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,null,0.005645,362
MBSMPL0020-16-27,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.006612,424
MBSMPL0020-16-27,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.035446,2273
MBSMPL0020-16-27,1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,null,0.017793,1141
MBSMPL0020-16-27,28211,Bacteria,Proteobacteria,Alphaproteobacteria,null,null,null,null,0.003088,198
MBSMPL0020-16-28,180541,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Salinisphaeraceae,Salinisphaera,null,0.063691,254
MBSMPL0020-16-28,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.046389,185
MBSMPL0020-16-28,1502725,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Effusibacillus,null,0.112839,450
MBSMPL0020-16-28,1648511,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Cnuella,null,0.00677,27
MBSMPL0020-16-28,1903411,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,null,null,0.027332,109
MBSMPL0020-16-28,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.10682,426
MBSMPL0020-16-28,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.073972,295
MBSMPL0020-16-28,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.173771,693
MBSMPL0020-16-28,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.070461,281
MBSMPL0020-16-28,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.02658,106
MBSMPL0020-16-28,590,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,null,0.003761,15
MBSMPL0020-16-28,724,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,null,0.019057,76
MBSMPL0020-16-28,766,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null,0.015045,60
MBSMPL0020-16-28,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.119358,476
MBSMPL0020-16-28,1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,null,0.002508,10
MBSMPL0020-16-28,1350,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,null,0.001254,5
MBSMPL0020-16-28,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.036108,144
MBSMPL0020-16-28,57493,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,null,0.082999,331
MBSMPL0020-16-28,501783,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Cloacibacterium,null,0.011284,45
MBSMPL0020-16-29,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.002702,174
MBSMPL0020-16-29,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.082167,5291
MBSMPL0020-16-29,590,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,null,0.000295,19
MBSMPL0020-16-29,712,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,null,null,0.000186,12
MBSMPL0020-16-29,713,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,null,0.000357,23
MBSMPL0020-16-29,766,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,null,null,null,0.000947,61
MBSMPL0020-16-29,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.054198,3490
MBSMPL0020-16-29,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.002609,168
MBSMPL0020-16-29,1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,null,0.021804,1404
MBSMPL0020-16-29,1386,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,null,0.003448,222
MBSMPL0020-16-29,1637,Bacteria,Firmicutes,Bacilli,Lactobacillales,Listeriaceae,Listeria,null,0.000124,8
MBSMPL0020-16-29,1696,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,null,0.00014,9
MBSMPL0020-16-29,1716,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,null,0.000528,34
MBSMPL0020-16-29,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.00483,311
MBSMPL0020-16-29,1883,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,null,0.000295,19
MBSMPL0020-16-29,5653,Eukaryota,Discoba,Discicristata,Euglenozoa,Kinetoplastea,null,null,0.00014,9
MBSMPL0020-16-29,12916,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,null,0.003649,235
MBSMPL0020-16-29,13687,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,null,0.002252,145
MBSMPL0020-16-29,28211,Bacteria,Proteobacteria,Alphaproteobacteria,null,null,null,null,0.000808,52
MBSMPL0020-16-29,32207,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,null,0.000544,35
MBSMPL0020-16-29,33682,Eukaryota,Discoba,Discicristata,Euglenozoa,null,null,null,0.000078,5
MBSMPL0020-16-29,33882,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,null,0.000264,17
MBSMPL0020-16-29,41297,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,null,null,0.002081,134
MBSMPL0020-16-29,44249,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,null,0.793627,51104
MBSMPL0020-16-29,46352,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Agrococcus,null,0.001444,93
MBSMPL0020-16-29,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.00337,217
MBSMPL0020-16-29,117563,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,null,0.000699,45
MBSMPL0020-16-29,150022,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Finegoldia,null,null,0.001304,84
MBSMPL0020-16-29,150247,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,null,0.000637,41
MBSMPL0020-16-29,216851,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,null,0.000062,4
MBSMPL0020-16-29,1344552,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,null,0.000047,3
MBSMPL0020-16-29,1649484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,null,0.001165,75
MBSMPL0020-16-29,1847725,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Lawsonella,null,0.000109,7
MBSMPL0020-16-29,1903411,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,null,null,0.000559,36
MBSMPL0020-16-29,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.007982,514
MBSMPL0020-16-29,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.004379,282
MBSMPL0020-16-29,561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,null,0.000171,11
MBSMPL0020-16-3,265,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,null,0.051627,595
MBSMPL0020-16-3,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.162603,1874
MBSMPL0020-16-3,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.04269,492
MBSMPL0020-16-3,561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,null,0.006941,80
MBSMPL0020-16-3,1033,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,null,0.005119,59
MBSMPL0020-16-3,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.001475,17
MBSMPL0020-16-3,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.05128,591
MBSMPL0020-16-3,1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,null,0.083644,964
MBSMPL0020-16-3,1386,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,null,0.000607,7
MBSMPL0020-16-3,1578,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,null,0.001649,19
MBSMPL0020-16-3,1637,Bacteria,Firmicutes,Bacilli,Lactobacillales,Listeriaceae,Listeria,null,0.000607,7
MBSMPL0020-16-3,1654,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,null,0.007289,84
MBSMPL0020-16-3,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.015792,182
MBSMPL0020-16-3,2745,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null,0.003297,38
MBSMPL0020-16-3,28211,Bacteria,Proteobacteria,Alphaproteobacteria,null,null,null,null,0.009718,112
MBSMPL0020-16-3,41275,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,null,0.003037,35
MBSMPL0020-16-3,41297,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,null,null,0.074881,863
MBSMPL0020-16-3,44249,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,null,0.00321,37
MBSMPL0020-16-3,53335,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,null,0.006421,74
MBSMPL0020-16-3,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.016052,185
MBSMPL0020-16-3,165779,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerococcus,null,null,0.016226,187
MBSMPL0020-16-3,201096,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,null,0.018134,209
MBSMPL0020-16-3,402649,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora,null,0.002777,32
MBSMPL0020-16-3,1395974,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Tardiphaga,null,0.033492,386
MBSMPL0020-16-3,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.358785,4135
MBSMPL0020-16-3,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.022646,261
MBSMPL0020-16-30,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.055633,200
MBSMPL0020-16-30,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.164395,591
MBSMPL0020-16-30,481,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,null,null,0.025591,92
MBSMPL0020-16-30,522,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidiphilium,null,0.006676,24
MBSMPL0020-16-30,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.03783,136
MBSMPL0020-16-30,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.033102,119
MBSMPL0020-16-30,1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,null,0.32879,1182
MBSMPL0020-16-30,1378,Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella,null,0.000556,2
MBSMPL0020-16-30,1578,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,null,0.000834,3
MBSMPL0020-16-30,1716,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,null,0.016968,61
MBSMPL0020-16-30,1763,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,null,0.040056,144
MBSMPL0020-16-30,2745,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,null,0.009736,35
MBSMPL0020-16-30,13687,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,null,0.011683,42
MBSMPL0020-16-30,32207,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,null,0.035327,127
MBSMPL0020-16-30,33882,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,null,0.020862,75
MBSMPL0020-16-30,41297,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,null,null,0.011405,41
MBSMPL0020-16-30,114248,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tepidimonas,null,0.026704,96
MBSMPL0020-16-30,149698,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,null,0.024757,89
MBSMPL0020-16-30,201096,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,null,0.002782,10
MBSMPL0020-16-30,238749,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,null,0.001391,5
MBSMPL0020-16-30,572511,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,null,0.003616,13
MBSMPL0020-16-30,1502725,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Effusibacillus,null,0.012796,46
MBSMPL0020-16-30,1649484,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,null,0.003894,14
MBSMPL0020-16-30,1903411,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,null,null,0.01057,38
MBSMPL0020-16-30,1912216,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,null,0.028373,102
MBSMPL0020-16-30,null,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,null,null,null,0.048401,174
MBSMPL0020-16-30,469,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,null,0.037274,134
MBSMPL0020-16-31,286,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,null,0.03068,242
MBSMPL0020-16-31,null,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,null,null,0.014959,118
MBSMPL0020-16-31,561,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia/Shigella,null,0.011917,94
MBSMPL0020-16-31,590,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,null,0.028905,228
MBSMPL0020-16-31,724,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,null,0.028905,228
MBSMPL0020-16-31,1224,Bacteria,Proteobacteria,null,null,null,null,null,0.037018,292
MBSMPL0020-16-31,1279,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,null,0.039807,314
MBSMPL0020-16-31,1301,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,null,0.405426,3198
MBSMPL0020-16-31,1357,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,null,0.003043,24
